관리번호|법정동코드|시도명|시군구명|법정읍면동명|법정리명|산여부|지번본번|지번부번|도로명코드|도로명|지하여부|건물본번|건물부번|행정동코드|행정동명|우편번호|우편일련번호|고시일자|이동사유코드|변경전도로명주소|시군구용건물명|공동주택구분|기타
41591350443047300002900018|4159135026|경기도|화성시 만세구|장안면|덕다리|0|133|0|415914430473|반개골길|0|29|18|4159135000|장안면|18584||20260201|0||||
41591350443047300002900020|4159135026|경기도|화성시 만세구|장안면|덕다리|0|134|1|415914430473|반개골길|0|29|20|4159135000|장안면|18584||20260201|0||||
41591350443047300003100000|4159135026|경기도|화성시 만세구|장안면|덕다리|0|122|2|415914430473|반개골길|0|31|0|4159135000|장안면|18584||20260201|0||||
41591350443047300003100001|4159135026|경기도|화성시 만세구|장안면|덕다리|0|121|4|415914430473|반개골길|0|31|1|4159135000|장안면|18584||20260201|0||||
41591350443047300003300000|4159135026|경기도|화성시 만세구|장안면|덕다리|0|122|1|415914430473|반개골길|0|33|0|4159135000|장안면|18584||20260201|0||||
41591350443047300003400000|4159135026|경기도|화성시 만세구|장안면|덕다리|0|113|1|415914430473|반개골길|0|34|0|4159135000|장안면|18584||20260201|0||||
41591350443047300003500000|4159135026|경기도|화성시 만세구|장안면|덕다리|0|122|5|415914430473|반개골길|0|35|0|4159135000|장안면|18584||20260201|0||||
41591350443047300003500001|4159135026|경기도|화성시 만세구|장안면|덕다리|0|121|1|415914430473|반개골길|0|35|1|4159135000|장안면|18584||20260201|0||||
41591350443047300003800003|4159135026|경기도|화성시 만세구|장안면|덕다리|0|110|1|415914430473|반개골길|0|38|3|4159135000|장안면|18584||20260201|0||||
41591350443047300003800004|4159135026|경기도|화성시 만세구|장안면|덕다리|0|115|0|415914430473|반개골길|0|38|4|4159135000|장안면|18584||20260201|0||||
41591350443047300003800007|4159135026|경기도|화성시 만세구|장안면|덕다리|0|111|1|415914430473|반개골길|0|38|7|4159135000|장안면|18584||20260201|0||||
41591350443047300004000000|4159135026|경기도|화성시 만세구|장안면|덕다리|0|116|0|415914430473|반개골길|0|40|0|4159135000|장안면|18584||20260201|0||||
41591350443047300004100000|4159135026|경기도|화성시 만세구|장안면|덕다리|0|117|0|415914430473|반개골길|0|41|0|4159135000|장안면|18584||20260201|0||||
41591350443111600016900060|4159135026|경기도|화성시 만세구|장안면|덕다리|0|718|0|415914431116|장안고잔길|0|169|60|4159135000|장안면|18586||20260201|0||||
41591350443111600016900104|4159135026|경기도|화성시 만세구|장안면|덕다리|0|713|0|415914431116|장안고잔길|0|169|104|4159135000|장안면|18586||20260201|0||||
41591350486080400006500010|4159135026|경기도|화성시 만세구|장안면|덕다리|0|523|3|415914860804|원독정천길|0|65|10|4159135000|장안면|18584||20260201|0||||
41591350486080400006500012|4159135026|경기도|화성시 만세구|장안면|덕다리|0|523|6|415914860804|원독정천길|0|65|12|4159135000|장안면|18584||20260201|0||||
41591350486080400008700032|4159135026|경기도|화성시 만세구|장안면|덕다리|0|485|0|415914860804|원독정천길|0|87|32|4159135000|장안면|18584||20260201|0||||
41591350486080400008700034|4159135026|경기도|화성시 만세구|장안면|덕다리|0|485|0|415914860804|원독정천길|0|87|34|4159135000|장안면|18584||20260201|0||||
41591350486080400018500008|4159135026|경기도|화성시 만세구|장안면|덕다리|0|465|0|415914860804|원독정천길|0|185|8|4159135000|장안면|18584||20260201|0||||
41591350486080500008800014|4159135026|경기도|화성시 만세구|장안면|덕다리|0|636|0|415914860805|새랭이천길|0|88|14|4159135000|장안면|18584||20260201|0||||
41591350486080500008800016|4159135026|경기도|화성시 만세구|장안면|덕다리|0|635|3|415914860805|새랭이천길|0|88|16|4159135000|장안면|18584||20260201|0||||
41591350486080500008800018|4159135026|경기도|화성시 만세구|장안면|덕다리|0|636|3|415914860805|새랭이천길|0|88|18|4159135000|장안면|18584||20260201|0||||
41591350486080500008800020|4159135026|경기도|화성시 만세구|장안면|덕다리|0|637|0|415914860805|새랭이천길|0|88|20|4159135000|장안면|18584||20260201|0||||
41591350301202600131700016|4159135027|경기도|화성시 만세구|장안면|사랑리|0|251|4|415913012026|포승장안로|0|1317|16|4159135000|장안면|18584||20260201|0||||
41591350301202600131700024|4159135027|경기도|화성시 만세구|장안면|사랑리|0|251|6|415913012026|포승장안로|0|1317|24|4159135000|장안면|18584||20260201|0||||
41591350301202600131700026|4159135027|경기도|화성시 만세구|장안면|사랑리|0|251|7|415913012026|포승장안로|0|1317|26|4159135000|장안면|18584||20260201|0||||
41591350301202600131700027|4159135027|경기도|화성시 만세구|장안면|사랑리|0|251|2|415913012026|포승장안로|0|1317|27|4159135000|장안면|18584||20260201|0||||
41591350301202600131700029|4159135027|경기도|화성시 만세구|장안면|사랑리|0|251|1|415913012026|포승장안로|0|1317|29|4159135000|장안면|18584||20260201|0||||
41591350301202600131700030|4159135027|경기도|화성시 만세구|장안면|사랑리|0|251|8|415913012026|포승장안로|0|1317|30|4159135000|장안면|18584||20260201|0||||
41591350301202600134100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|69|1|415913012026|포승장안로|0|1341|0|4159135000|장안면|18584||20260201|0||||
41591350301202600134400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|53|12|415913012026|포승장안로|0|1344|0|4159135000|장안면|18584||20260201|0||||
41591350301202600135100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|69|3|415913012026|포승장안로|0|1351|0|4159135000|장안면|18584||20260201|0||||
41591350301202600135200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|53|10|415913012026|포승장안로|0|1352|0|4159135000|장안면|18584||20260201|0||||
41591350301202600135700006|4159135027|경기도|화성시 만세구|장안면|사랑리|0|67|2|415913012026|포승장안로|0|1357|6|4159135000|장안면|18584||20260201|0||||
41591350301202600135700007|4159135027|경기도|화성시 만세구|장안면|사랑리|0|68|2|415913012026|포승장안로|0|1357|7|4159135000|장안면|18584||20260201|0||||
41591350301202600135700008|4159135027|경기도|화성시 만세구|장안면|사랑리|0|59|14|415913012026|포승장안로|0|1357|8|4159135000|장안면|18584||20260201|0||||
41591350301202600135800009|4159135027|경기도|화성시 만세구|장안면|사랑리|0|53|18|415913012026|포승장안로|0|1358|9|4159135000|장안면|18584||20260201|0||||
41591350301202600135800012|4159135027|경기도|화성시 만세구|장안면|사랑리|0|53|3|415913012026|포승장안로|0|1358|12|4159135000|장안면|18584||20260201|0||||
41591350301202600135800021|4159135027|경기도|화성시 만세구|장안면|사랑리|0|53|4|415913012026|포승장안로|0|1358|21|4159135000|장안면|18584||20260201|0||||
41591350301202600135800035|4159135027|경기도|화성시 만세구|장안면|사랑리|0|46|5|415913012026|포승장안로|0|1358|35|4159135000|장안면|18584||20260201|0||||
41591350301202600136000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|53|16|415913012026|포승장안로|0|1360|0|4159135000|장안면|18584||20260201|0||||
41591350301202600136400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|53|17|415913012026|포승장안로|0|1364|0|4159135000|장안면|18584||20260201|0||||
41591350301202600136500003|4159135027|경기도|화성시 만세구|장안면|사랑리|0|67|1|415913012026|포승장안로|0|1365|3|4159135000|장안면|18584||20260201|0||||
41591350301202600137100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|91|10|415913012026|포승장안로|0|1371|0|4159135000|장안면|18584||20260201|0||||
41591350301202600137100006|4159135027|경기도|화성시 만세구|장안면|사랑리|0|89|1|415913012026|포승장안로|0|1371|6|4159135000|장안면|18584||20260201|0||||
41591350301202600137100010|4159135027|경기도|화성시 만세구|장안면|사랑리|0|89|6|415913012026|포승장안로|0|1371|10|4159135000|장안면|18584||20260201|0||||
41591350301202600137200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|40|1|415913012026|포승장안로|0|1372|0|4159135000|장안면|18584||20260201|0||||
41591350301202600137400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|40|4|415913012026|포승장안로|0|1374|0|4159135000|장안면|18584||20260201|0||||
41591350301202600137500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|93|7|415913012026|포승장안로|0|1375|0|4159135000|장안면|18584||20260201|0||||
41591350301202600138200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|36|2|415913012026|포승장안로|0|1382|0|4159135000|장안면|18584||20260201|0||||
41591350301202600138300000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|97|3|415913012026|포승장안로|0|1383|0|4159135000|장안면|18584||20260201|0||||
41591350301202600138900000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|99|4|415913012026|포승장안로|0|1389|0|4159135000|장안면|18584||20260201|0||||
41591350301202600138900013|4159135027|경기도|화성시 만세구|장안면|사랑리|0|101|0|415913012026|포승장안로|0|1389|13|4159135000|장안면|18584||20260201|0||||
41591350301202600138900019|4159135027|경기도|화성시 만세구|장안면|사랑리|0|100|3|415913012026|포승장안로|0|1389|19|4159135000|장안면|18584||20260201|0||||
41591350301202600139700003|4159135027|경기도|화성시 만세구|장안면|사랑리|0|112|7|415913012026|포승장안로|0|1397|3|4159135000|장안면|18584||20260201|0||||
41591350301202600139700033|4159135027|경기도|화성시 만세구|장안면|사랑리|0|124|2|415913012026|포승장안로|0|1397|33|4159135000|장안면|18584||20260201|0||||
41591350301202600139700038|4159135027|경기도|화성시 만세구|장안면|사랑리|0|117|4|415913012026|포승장안로|0|1397|38|4159135000|장안면|18584||20260201|0||||
41591350301202600140100006|4159135027|경기도|화성시 만세구|장안면|사랑리|0|118|0|415913012026|포승장안로|0|1401|6|4159135000|장안면|18584||20260201|0||||
41591350301202600140300009|4159135027|경기도|화성시 만세구|장안면|사랑리|0|117|1|415913012026|포승장안로|0|1403|9|4159135000|장안면|18584||20260201|0||||
41591350301202600140500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|122|6|415913012026|포승장안로|0|1405|0|4159135000|장안면|18584||20260201|0||||
41591350301202600140800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|16|2|415913012026|포승장안로|0|1408|0|4159135000|장안면|18584||20260201|0||||
41591350301202600140900000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|123|4|415913012026|포승장안로|0|1409|0|4159135000|장안면|18584||20260201|0||||
41591350301202600141300000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|123|3|415913012026|포승장안로|0|1413|0|4159135000|장안면|18584||20260201|0||||
41591350301202600141500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|126|1|415913012026|포승장안로|0|1415|0|4159135000|장안면|18584||20260201|0||||
41591350301202600141800005|4159135027|경기도|화성시 만세구|장안면|사랑리|0|128|0|415913012026|포승장안로|0|1418|5|4159135000|장안면|18584||20260201|0||||
41591350301202600141800009|4159135027|경기도|화성시 만세구|장안면|사랑리|0|129|1|415913012026|포승장안로|0|1418|9|4159135000|장안면|18584||20260201|0||||
41591350301202600141900000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|127|3|415913012026|포승장안로|0|1419|0|4159135000|장안면|18584||20260201|0||||
41591350301202600142800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|129|3|415913012026|포승장안로|0|1428|0|4159135000|장안면|18584||20260201|0||||
41591350301202600143800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|131|0|415913012026|포승장안로|0|1438|0|4159135000|장안면|18584||20260201|0||||
41591350301202600144800019|4159135027|경기도|화성시 만세구|장안면|사랑리|0|131|5|415913012026|포승장안로|0|1448|19|4159135000|장안면|18584||20260201|0||||
41591350301202600144800031|4159135027|경기도|화성시 만세구|장안면|사랑리|0|129|5|415913012026|포승장안로|0|1448|31|4159135000|장안면|18584||20260201|0||||
41591350301202600145400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|9|415913012026|포승장안로|0|1454|0|4159135000|장안면|18584||20260201|0||||
41591350301202600145800006|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|24|415913012026|포승장안로|0|1458|6|4159135000|장안면|18584||20260201|0||||
41591350301202600145800010|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|23|415913012026|포승장안로|0|1458|10|4159135000|장안면|18584||20260201|0||||
41591350301202600145800018|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|16|415913012026|포승장안로|0|1458|18|4159135000|장안면|18584||20260201|0||||
41591350301202600145800020|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|19|415913012026|포승장안로|0|1458|20|4159135000|장안면|18584||20260201|0||||
41591350301202600146000007|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|14|415913012026|포승장안로|0|1460|7|4159135000|장안면|18584||20260201|0|||장안면 행정복지센터|
41591350301202600146100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|28|415913012026|포승장안로|0|1461|0|4159135000|장안면|18584||20260201|0||||
41591350301202600146300000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|5|415913012026|포승장안로|0|1463|0|4159135000|장안면|18584||20260201|0||||
41591350301202600147000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|138|11|415913012026|포승장안로|0|1470|0|4159135000|장안면|18584||20260201|0||||
41591350301202600148100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|137|0|415913012026|포승장안로|0|1481|0|4159135000|장안면|18584||20260201|0||||
41591350321001000083000027|4159135027|경기도|화성시 만세구|장안면|사랑리|0|495|1|415913210010|기아자동차로|0|830|27|4159135000|장안면|18584||20260201|0||||
41591350321001000083000031|4159135027|경기도|화성시 만세구|장안면|사랑리|0|495|2|415913210010|기아자동차로|0|830|31|4159135000|장안면|18584||20260201|0||||
41591350443002500000400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|20|0|415914430025|갱골길|0|4|0|4159135000|장안면|18584||20260201|0||||
41591350443002500000700000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|14|0|415914430025|갱골길|0|7|0|4159135000|장안면|18584||20260201|0||||
41591350443002500001200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|12|0|415914430025|갱골길|0|12|0|4159135000|장안면|18584||20260201|0||||
41591350443002500001300000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|10|2|415914430025|갱골길|0|13|0|4159135000|장안면|18584||20260201|0||||
41591350443002500001500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|10|0|415914430025|갱골길|0|15|0|4159135000|장안면|18584||20260201|0||||
41591350443002500001700003|4159135027|경기도|화성시 만세구|장안면|사랑리|0|10|0|415914430025|갱골길|0|17|3|4159135000|장안면|18584||20260201|0||||
41591350443002500001700005|4159135027|경기도|화성시 만세구|장안면|사랑리|0|8|8|415914430025|갱골길|0|17|5|4159135000|장안면|18584||20260201|0||||
41591350443002500001700007|4159135027|경기도|화성시 만세구|장안면|사랑리|0|9|0|415914430025|갱골길|0|17|7|4159135000|장안면|18584||20260201|0||||
41591350443002500001800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|7|2|415914430025|갱골길|0|18|0|4159135000|장안면|18584||20260201|0||||
41591350443002500002900000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|8|3|415914430025|갱골길|0|29|0|4159135000|장안면|18584||20260201|0||||
41591350443002500003500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|8|4|415914430025|갱골길|0|35|0|4159135000|장안면|18584||20260201|0||||
41591350443002500003600000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|6|1|415914430025|갱골길|0|36|0|4159135000|장안면|18584||20260201|0||||
41591350443002500003700000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|8|2|415914430025|갱골길|0|37|0|4159135000|장안면|18584||20260201|0||||
41591350443002500003800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|3|0|415914430025|갱골길|0|38|0|4159135000|장안면|18584||20260201|0||||
41591350443023200000400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|417|3|415914430232|너더리길|0|4|0|4159135000|장안면|18584||20260201|0||||
41591350443023200001300000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|452|1|415914430232|너더리길|0|13|0|4159135000|장안면|18584||20260201|0||||
41591350443023200003000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|527|3|415914430232|너더리길|0|30|0|4159135000|장안면|18584||20260201|0||||
41591350443023200003300000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|450|0|415914430232|너더리길|0|33|0|4159135000|장안면|18584||20260201|0||||
41591350443023200003400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|435|1|415914430232|너더리길|0|34|0|4159135000|장안면|18584||20260201|0||||
41591350443023200003800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|526|16|415914430232|너더리길|0|38|0|4159135000|장안면|18584||20260201|0||||
41591350443061700001600000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|369|19|415914430617|사랑길|0|16|0|4159135000|장안면|18585||20260201|0||||
41591350443061700002000024|4159135027|경기도|화성시 만세구|장안면|사랑리|0|366|5|415914430617|사랑길|0|20|24|4159135000|장안면|18584||20260201|0||||
41591350443061700002000026|4159135027|경기도|화성시 만세구|장안면|사랑리|0|366|5|415914430617|사랑길|0|20|26|4159135000|장안면|18584||20260201|0||||
41591350443061700002000027|4159135027|경기도|화성시 만세구|장안면|사랑리|0|366|6|415914430617|사랑길|0|20|27|4159135000|장안면|18584||20260201|0||||
41591350443061700002000028|4159135027|경기도|화성시 만세구|장안면|사랑리|0|350|1|415914430617|사랑길|0|20|28|4159135000|장안면|18584||20260201|0||||
41591350443061700002000030|4159135027|경기도|화성시 만세구|장안면|사랑리|0|350|1|415914430617|사랑길|0|20|30|4159135000|장안면|18584||20260201|0||||
41591350443061700002000032|4159135027|경기도|화성시 만세구|장안면|사랑리|0|350|1|415914430617|사랑길|0|20|32|4159135000|장안면|18584||20260201|0||||
41591350443061700002000033|4159135027|경기도|화성시 만세구|장안면|사랑리|0|365|0|415914430617|사랑길|0|20|33|4159135000|장안면|18584||20260201|0||||
41591350443061700002000034|4159135027|경기도|화성시 만세구|장안면|사랑리|0|350|1|415914430617|사랑길|0|20|34|4159135000|장안면|18584||20260201|0||||
41591350443061700002000041|4159135027|경기도|화성시 만세구|장안면|사랑리|0|362|1|415914430617|사랑길|0|20|41|4159135000|장안면|18584||20260201|0||||
41591350443061700002000052|4159135027|경기도|화성시 만세구|장안면|사랑리|0|342|0|415914430617|사랑길|0|20|52|4159135000|장안면|18584||20260201|0||||
41591350443061700002000118|4159135027|경기도|화성시 만세구|장안면|사랑리|0|306|3|415914430617|사랑길|0|20|118|4159135000|장안면|18584||20260201|0||||
41591350443061700002400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|372|7|415914430617|사랑길|0|24|0|4159135000|장안면|18584||20260201|0||||
41591350443061700003800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|372|8|415914430617|사랑길|0|38|0|4159135000|장안면|18584||20260201|0||||
41591350443061700004000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|372|8|415914430617|사랑길|0|40|0|4159135000|장안면|18584||20260201|0||||
41591350443061700004200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|372|9|415914430617|사랑길|0|42|0|4159135000|장안면|18584||20260201|0||||
41591350443061700005000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|563|17|415914430617|사랑길|0|50|0|4159135000|장안면|18584||20260201|0||||
41591350443061700006200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|408|2|415914430617|사랑길|0|62|0|4159135000|장안면|18584||20260201|0||||
41591350443061700006800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|408|7|415914430617|사랑길|0|68|0|4159135000|장안면|18584||20260201|0|||서원산업가스(주)|
41591350443061700007200003|4159135027|경기도|화성시 만세구|장안면|사랑리|0|540|9|415914430617|사랑길|0|72|3|4159135000|장안면|18584||20260201|0||||
41591350443061700007200007|4159135027|경기도|화성시 만세구|장안면|사랑리|0|540|1|415914430617|사랑길|0|72|7|4159135000|장안면|18584||20260201|0||||
41591350443061700007200012|4159135027|경기도|화성시 만세구|장안면|사랑리|0|551|0|415914430617|사랑길|0|72|12|4159135000|장안면|18584||20260201|0||||
41591350443061700007200020|4159135027|경기도|화성시 만세구|장안면|사랑리|0|408|6|415914430617|사랑길|0|72|20|4159135000|장안면|18584||20260201|0||||
41591350443061700007200024|4159135027|경기도|화성시 만세구|장안면|사랑리|0|400|9|415914430617|사랑길|0|72|24|4159135000|장안면|18584||20260201|0|||세계로교회|
41591350443061700007200029|4159135027|경기도|화성시 만세구|장안면|사랑리|0|553|0|415914430617|사랑길|0|72|29|4159135000|장안면|18584||20260201|0||||
41591350443061700008000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|416|0|415914430617|사랑길|0|80|0|4159135000|장안면|18584||20260201|0||||
41591350443061700008500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|419|0|415914430617|사랑길|0|85|0|4159135000|장안면|18584||20260201|1||||
41591350443061700008600003|4159135027|경기도|화성시 만세구|장안면|사랑리|0|531|20|415914430617|사랑길|0|86|3|4159135000|장안면|18584||20260201|0||||
41591350443061700008600007|4159135027|경기도|화성시 만세구|장안면|사랑리|0|531|12|415914430617|사랑길|0|86|7|4159135000|장안면|18584||20260201|0||||
41591350443061700008600013|4159135027|경기도|화성시 만세구|장안면|사랑리|0|416|4|415914430617|사랑길|0|86|13|4159135000|장안면|18584||20260201|0||||
41591350443061700008600028|4159135027|경기도|화성시 만세구|장안면|사랑리|1|74|3|415914430617|사랑길|0|86|28|4159135000|장안면|18584||20260201|0||||
41591350443061700008700000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|420|1|415914430617|사랑길|0|87|0|4159135000|장안면|18584||20260201|0||||
41591350443061700009000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|531|1|415914430617|사랑길|0|90|0|4159135000|장안면|18584||20260201|0||||
41591350443061700009200020|4159135027|경기도|화성시 만세구|장안면|사랑리|0|430|30|415914430617|사랑길|0|92|20|4159135000|장안면|18584||20260201|0||||
41591350443061700009500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|420|4|415914430617|사랑길|0|95|0|4159135000|장안면|18584||20260201|0||||
41591350443061700010000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|531|22|415914430617|사랑길|0|100|0|4159135000|장안면|18584||20260201|0||||
41591350443061700010200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|530|15|415914430617|사랑길|0|102|0|4159135000|장안면|18584||20260201|0||||
41591350443061700010500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|429|0|415914430617|사랑길|0|105|0|4159135000|장안면|18584||20260201|0||||
41591350443061700011000003|4159135027|경기도|화성시 만세구|장안면|사랑리|0|529|1|415914430617|사랑길|0|110|3|4159135000|장안면|18584||20260201|0||||
41591350443061700011000004|4159135027|경기도|화성시 만세구|장안면|사랑리|0|430|0|415914430617|사랑길|0|110|4|4159135000|장안면|18584||20260201|0||||
41591350443061700011000006|4159135027|경기도|화성시 만세구|장안면|사랑리|0|430|29|415914430617|사랑길|0|110|6|4159135000|장안면|18584||20260201|0||||
41591350443061700011000013|4159135027|경기도|화성시 만세구|장안면|사랑리|0|529|10|415914430617|사랑길|0|110|13|4159135000|장안면|18584||20260201|0||||
41591350443061700011000014|4159135027|경기도|화성시 만세구|장안면|사랑리|0|530|4|415914430617|사랑길|0|110|14|4159135000|장안면|18584||20260201|0||||
41591350443061700011000016|4159135027|경기도|화성시 만세구|장안면|사랑리|0|430|19|415914430617|사랑길|0|110|16|4159135000|장안면|18584||20260201|0||||
41591350443061700011100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|528|0|415914430617|사랑길|0|111|0|4159135000|장안면|18584||20260201|0||||
41591350443066300000300000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|40|3|415914430663|새랭이길|0|3|0|4159135000|장안면|18584||20260201|0||||
41591350443066300000400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|56|0|415914430663|새랭이길|0|4|0|4159135000|장안면|18584||20260201|0||||
41591350443066300000500000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|40|2|415914430663|새랭이길|0|5|0|4159135000|장안면|18584||20260201|0||||
41591350443066300000700000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|41|1|415914430663|새랭이길|0|7|0|4159135000|장안면|18584||20260201|0||||
41591350443066300000900000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|42|0|415914430663|새랭이길|0|9|0|4159135000|장안면|18584||20260201|0||||
41591350443066300001100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|43|1|415914430663|새랭이길|0|11|0|4159135000|장안면|18584||20260201|0||||
41591350443066300001200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|52|0|415914430663|새랭이길|0|12|0|4159135000|장안면|18584||20260201|0||||
41591350443066300001400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|48|0|415914430663|새랭이길|0|14|0|4159135000|장안면|18584||20260201|0||||
41591350443066300001700000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|44|1|415914430663|새랭이길|0|17|0|4159135000|장안면|18584||20260201|0||||
41591350443066300001800000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|49|0|415914430663|새랭이길|0|18|0|4159135000|장안면|18584||20260201|0||||
41591350443066300002000000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|46|0|415914430663|새랭이길|0|20|0|4159135000|장안면|18584||20260201|0||||
41591350443066300002100000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|45|3|415914430663|새랭이길|0|21|0|4159135000|장안면|18584||20260201|0||||
41591350443066300002200000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|46|2|415914430663|새랭이길|0|22|0|4159135000|장안면|18584||20260201|0||||
41591350443066300002600000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|46|1|415914430663|새랭이길|0|26|0|4159135000|장안면|18584||20260201|0||||
41591350443066300002700000|4159135027|경기도|화성시 만세구|장안면|사랑리|1|20|6|415914430663|새랭이길|0|27|0|4159135000|장안면|18584||20260201|0||||
41591350443066300004400000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|34|0|415914430663|새랭이길|0|44|0|4159135000|장안면|18584||20260201|0||||
41591350443066300005200005|4159135027|경기도|화성시 만세구|장안면|사랑리|0|23|3|415914430663|새랭이길|0|52|5|4159135000|장안면|18584||20260201|0||||
41591350443066300005700000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|35|0|415914430663|새랭이길|0|57|0|4159135000|장안면|18584||20260201|0||||
41591350443066300005900000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|36|1|415914430663|새랭이길|0|59|0|4159135000|장안면|18584||20260201|0||||
41591350443066300006400003|4159135027|경기도|화성시 만세구|장안면|사랑리|0|28|0|415914430663|새랭이길|0|64|3|4159135000|장안면|18584||20260201|0||||
41591350443066300006400006|4159135027|경기도|화성시 만세구|장안면|사랑리|0|31|3|415914430663|새랭이길|0|64|6|4159135000|장안면|18584||20260201|0||||
41591350443066300006400008|4159135027|경기도|화성시 만세구|장안면|사랑리|0|24|2|415914430663|새랭이길|0|64|8|4159135000|장안면|18584||20260201|0||||
41591350443066300006400010|4159135027|경기도|화성시 만세구|장안면|사랑리|0|24|0|415914430663|새랭이길|0|64|10|4159135000|장안면|18584||20260201|0||||
41591350443066300006600000|4159135027|경기도|화성시 만세구|장안면|사랑리|0|29|0|415914430663|새랭이길|0|66|0|4159135000|장안면|18584||20260201|0||||
41591350443066400000300025|4159135027|경기도|화성시 만세구|장안면|사랑리|0|3|16|415914430664|새랭이길28번길|0|3|25|4159135000|장안면|18584||20260201|0||||
41591350443066400000300052|4159135027|경기도|화성시 만세구|장안면|사랑리|0|3|22|415914430664|새랭이길28번길|0|3|52|4159135000|장안면|18584||20260201|0||||
